year_week,country,WeekValue
2020-W24,Estonia,0.075245904
2020-W25,Estonia,
2020-W26,Estonia,0.075245904
2020-W27,Estonia,0.075245904
2020-W28,Estonia,0.150491807
2020-W29,Estonia,0.075245904
2020-W30,Estonia,
2020-W31,Estonia,
2020-W32,Estonia,0.075245904
2020-W33,Estonia,
2020-W34,Estonia,
2020-W35,Estonia,
2020-W36,Estonia,
2020-W37,Estonia,0.075245904
2020-W38,Estonia,0.225737711
2020-W39,Estonia,0.225737711
2020-W40,Estonia,0.300983614
2020-W41,Estonia,0.300983614
2020-W42,Estonia,0.150491807
2020-W43,Estonia,0.300983614
2020-W44,Estonia,0.225737711
2020-W45,Estonia,0.300983614
2020-W46,Estonia,0.601967229
2020-W47,Estonia,0.601967229
2020-W48,Estonia,0.902950843
2020-W49,Estonia,1.128688554
2020-W50,Estonia,1.429672169
2020-W51,Estonia,1.504918072
2020-W52,Estonia,2.182131205
2020-W53,Estonia,2.483114819
2021-W01,Estonia,2.332623012
2021-W02,Estonia,2.182131205
2021-W03,Estonia,2.407868916
2021-W04,Estonia,1.956393494
2021-W05,Estonia,1.580163976
2021-W06,Estonia,1.655409879
2021-W07,Estonia,2.106885301
2021-W08,Estonia,2.106885301
2021-W09,Estonia,3.009836145
2021-W10,Estonia,3.912786988
2021-W11,Estonia,4.289016506
2021-W12,Estonia,3.8375410839999997
2020-W05,France,
2020-W06,France,
2020-W08,France,
2020-W09,France,
2020-W10,France,
2020-W11,France,0.429291552
2020-W12,France,2.568322122
2020-W13,France,5.56296492
2020-W14,France,5.923926327999999
2020-W15,France,3.7655850660000003
2020-W16,France,2.2846034840000002
2020-W17,France,1.5270301569999998
2020-W18,France,0.977418135
2020-W19,France,0.74123351
2020-W20,France,0.573379028
2020-W21,France,0.35501965700000004
2020-W22,France,0.314912834
2020-W23,France,0.202019554
2020-W24,France,0.161912731
2020-W25,France,0.115864156
2020-W26,France,0.11289328
2020-W27,France,0.12180590699999999
2020-W28,France,0.117349594
2020-W29,France,0.12032047
2020-W30,France,0.115864156
2020-W31,France,0.160427293
2020-W32,France,0.164883606
2020-W33,France,0.188650613
2020-W34,France,0.258466194
2020-W35,France,0.30451476899999996
2020-W36,France,0.448602245
2020-W37,France,0.629825668
2020-W38,France,0.9046316790000001
2020-W39,France,1.201719258
2020-W40,France,1.299758159
2020-W41,France,1.327981479
2020-W42,France,1.987515905
2020-W43,France,2.761429048
2020-W44,France,3.8101482030000002
2020-W45,France,4.399867047
2020-W46,France,3.9007599139999996
2020-W47,France,2.857982512
2020-W48,France,1.876108062
2020-W49,France,1.596845738
2020-W50,France,1.654777816
2020-W51,France,1.665175881
2020-W52,France,1.596845738
2020-W53,France,1.6220981819999998
2021-W01,France,1.99791397
2021-W02,France,2.032079041
2021-W03,France,2.473254097
2021-W04,France,2.601001756
2021-W05,France,2.519302671
2021-W06,France,2.531186174
2021-W07,France,2.632195951
2021-W08,France,2.7643999239999997
2021-W09,France,2.967904916
2021-W10,France,3.262021619
2021-W11,France,3.5041479960000004
2021-W12,France,4.021080383999999
2021-W13,France,4.591488536
2020-W05,Greece,
2020-W06,Greece,
2020-W07,Greece,
2020-W08,Greece,
2020-W09,Greece,
2020-W10,Greece,0.018659214
2020-W11,Greece,0.12128489199999999
2020-W12,Greece,0.39184349799999996
2020-W13,Greece,0.51312839
2020-W14,Greece,0.373184284
2020-W15,Greece,0.186592142
2020-W16,Greece,0.158603321
2020-W17,Greece,0.093296071
2020-W18,Greece,0.037318428
2020-W19,Greece,0.037318428
2020-W20,Greece,0.046648035
2020-W21,Greece,0.037318428
2020-W22,Greece,0.018659214
2020-W23,Greece,0.027988821
2020-W24,Greece,0.074636857
2020-W25,Greece,0.018659214
2020-W26,Greece,0.027988821
2020-W27,Greece,0.027988821
2020-W28,Greece,0.037318428
2020-W29,Greece,0.018659214
2020-W30,Greece,0.06530725
2020-W31,Greece,0.10262567800000001
2020-W32,Greece,0.149273713
2020-W33,Greece,0.111955285
2020-W34,Greece,0.177262535
2020-W35,Greece,0.167932928
2020-W36,Greece,0.20525135600000002
2020-W37,Greece,0.335865855
2020-W38,Greece,0.419832319
2020-W39,Greece,0.27055860600000003
2020-W40,Greece,0.44782114
2020-W41,Greece,0.373184284
2020-W42,Greece,0.317206641
2020-W43,Greece,0.531787604
2020-W44,Greece,0.932960709
2020-W45,Greece,1.464748313
2020-W46,Greece,2.696256449
2020-W47,Greece,3.339999338
2020-W48,Greece,2.929496626
2020-W49,Greece,2.621619592
2020-W50,Greece,2.27642413
2020-W51,Greece,1.837932596
2020-W52,Greece,1.614022026
2020-W53,Greece,1.175530493
2021-W01,Greece,0.998267958
2021-W02,Greece,0.9796087440000001
2021-W03,Greece,0.830335031
2021-W04,Greece,0.625083675
2021-W05,Greece,1.035586387
2021-W06,Greece,1.455418706
2021-W07,Greece,1.334133814
2021-W08,Greece,1.865921418
2021-W09,Greece,2.052513559
2021-W10,Greece,2.88284859
2021-W11,Greece,3.209384838
2021-W12,Greece,3.162736803
2021-W13,Greece,3.10675916
2020-W06,Ireland,
2020-W07,Ireland,
2020-W08,Ireland,
2020-W09,Ireland,
2020-W10,Ireland,
2020-W11,Ireland,0.18128933
2020-W12,Ireland,0.684870801
2020-W13,Ireland,1.873323074
2020-W14,Ireland,1.752463521
2020-W15,Ireland,1.148165755
2020-W16,Ireland,1.0273062020000001
2020-W17,Ireland,0.6445842829999999
2020-W18,Ireland,0.48343821299999995
2020-W19,Ireland,0.30214888300000003
2020-W20,Ireland,0.141002812
2020-W21,Ireland,0.060429777000000004
2020-W22,Ireland,0.221575847
2020-W23,Ireland,0.020143259
2020-W24,Ireland,0.060429777000000004
2020-W25,Ireland,0.020143259
2020-W26,Ireland,0.020143259
2020-W27,Ireland,0.040286518
2020-W28,Ireland,0.020143259
2020-W29,Ireland,0.020143259
2020-W30,Ireland,0.020143259
2020-W31,Ireland,
2020-W32,Ireland,0.060429777000000004
2020-W33,Ireland,0.040286518
2020-W34,Ireland,0.060429777000000004
2020-W35,Ireland,0.040286518
2020-W36,Ireland,0.040286518
2020-W37,Ireland,0.100716294
2020-W38,Ireland,0.201432589
2020-W39,Ireland,0.12085955300000001
2020-W40,Ireland,0.34243540100000003
2020-W41,Ireland,0.423008436
2020-W42,Ireland,0.322292142
2020-W43,Ireland,0.443151695
2020-W44,Ireland,0.48343821299999995
2020-W45,Ireland,0.34243540100000003
2020-W46,Ireland,0.261862365
2020-W47,Ireland,0.221575847
2020-W48,Ireland,0.24171910600000002
2020-W49,Ireland,0.24171910600000002
2020-W50,Ireland,0.36257865899999997
2020-W51,Ireland,0.141002812
2020-W52,Ireland,0.382721918
2020-W53,Ireland,1.087735978
2021-W01,Ireland,2.356761286
2021-W02,Ireland,2.759626463
2021-W03,Ireland,1.9941826269999998
2021-W04,Ireland,1.59131745
2021-W05,Ireland,0.926589907
2021-W06,Ireland,1.128022496
2021-W07,Ireland,0.926589907
2021-W08,Ireland,0.48343821299999995
2021-W09,Ireland,0.423008436
2021-W10,Ireland,0.423008436
2021-W11,Ireland,0.52372473
2021-W12,Ireland,0.322292142
2021-W13,Ireland,0.261862365
2020-W05,Latvia,
2020-W06,Latvia,
2020-W07,Latvia,
2020-W08,Latvia,
2020-W09,Latvia,
2020-W10,Latvia,
2020-W11,Latvia,
2020-W12,Latvia,
2020-W13,Latvia,0.157259491
2020-W14,Latvia,0.209679322
2020-W15,Latvia,0.05241983
2020-W16,Latvia,0.157259491
2020-W17,Latvia,0.209679322
2020-W18,Latvia,0.104839661
2020-W19,Latvia,
2020-W20,Latvia,0.05241983
2020-W21,Latvia,
2020-W22,Latvia,0.05241983
2020-W23,Latvia,0.104839661
2020-W24,Latvia,0.05241983
2020-W25,Latvia,
2020-W26,Latvia,
2020-W27,Latvia,
2020-W28,Latvia,
2020-W29,Latvia,
2020-W30,Latvia,
2020-W31,Latvia,
2020-W32,Latvia,
2020-W33,Latvia,
2020-W34,Latvia,
2020-W35,Latvia,
2020-W36,Latvia,
2020-W37,Latvia,
2020-W38,Latvia,
2020-W39,Latvia,
2020-W40,Latvia,0.209679322
2020-W41,Latvia,0.157259491
2020-W42,Latvia,0.31451898300000003
2020-W43,Latvia,0.419358643
2020-W44,Latvia,0.995976778
2020-W45,Latvia,1.153236269
2020-W46,Latvia,1.3104957609999999
2020-W47,Latvia,2.149213047
2020-W48,Latvia,4.298426095
2020-W49,Latvia,4.97988389
2020-W50,Latvia,5.608921855
2020-W51,Latvia,4.8226243989999995
2020-W52,Latvia,4.8226243989999995
2020-W53,Latvia,5.818601177000001
2021-W01,Latvia,6.23795982
2021-W02,Latvia,7.915394394
2021-W03,Latvia,8.439592698
2021-W04,Latvia,8.544432359
2021-W05,Latvia,8.125073715
2021-W06,Latvia,8.177493546000001
2021-W07,Latvia,6.6048986329999995
2021-W08,Latvia,6.447639142000001
2021-W09,Latvia,6.23795982
2021-W10,Latvia,6.657318463999999
2021-W11,Latvia,5.556502025
2021-W12,Latvia,6.23795982
2021-W13,Latvia,6.814577955
2020-W08,Lithuania,
2020-W09,Lithuania,
2020-W10,Lithuania,
2020-W11,Lithuania,
2020-W12,Lithuania,
2020-W13,Lithuania,
2020-W14,Lithuania,
2020-W15,Lithuania,
2020-W16,Lithuania,
2020-W42,Lithuania,0.32210845
2020-W43,Lithuania,0.39368810600000004
2020-W44,Lithuania,0.930535523
2020-W45,Lithuania,1.7894913909999999
2020-W46,Lithuania,2.183179497
2020-W47,Lithuania,2.612657431
2020-W48,Lithuania,3.221084503
2020-W49,Lithuania,3.328453987
2020-W50,Lithuania,4.008460715
2020-W51,Lithuania,3.972670887
2020-W52,Lithuania,4.4379386489999995
2020-W53,Lithuania,4.724257272
2021-W01,Lithuania,4.008460715
2021-W02,Lithuania,3.5074031260000003
2021-W03,Lithuania,3.8295115760000003
2021-W04,Lithuania,3.364243815
2021-W05,Lithuania,2.9705557089999997
2021-W06,Lithuania,2.218969325
2021-W07,Lithuania,2.040020185
2021-W08,Lithuania,1.5747524240000002
2021-W09,Lithuania,1.861071046
2021-W10,Lithuania,1.538962596
2021-W11,Lithuania,1.825281219
2021-W12,Lithuania,1.717911735
2021-W13,Lithuania,2.075810013
2020-W05,Malta,
2020-W06,Malta,
2020-W07,Malta,
2020-W08,Malta,
2020-W09,Malta,
2020-W10,Malta,
2020-W11,Malta,
2020-W12,Malta,
2020-W13,Malta,
2020-W14,Malta,
2020-W15,Malta,
2020-W16,Malta,
2020-W17,Malta,
2020-W18,Malta,
2020-W19,Malta,
2020-W20,Malta,
2020-W21,Malta,
2020-W22,Malta,
2020-W23,Malta,
2020-W24,Malta,
2020-W25,Malta,
2020-W26,Malta,
2020-W27,Malta,
2020-W28,Malta,
2020-W29,Malta,
2020-W30,Malta,
2020-W31,Malta,
2020-W32,Malta,
2020-W33,Malta,
2020-W34,Malta,
2020-W35,Malta,
2020-W36,Malta,
2020-W37,Malta,
2020-W38,Malta,0.971696426
2020-W39,Malta,0.777357141
2020-W40,Malta,0.777357141
2020-W41,Malta,0.777357141
2020-W42,Malta,1.166035712
2020-W43,Malta,1.7490535680000001
2020-W44,Malta,0.971696426
2020-W45,Malta,0.583017856
2020-W46,Malta,1.3603749969999999
2020-W47,Malta,0.777357141
2020-W48,Malta,1.7490535680000001
2020-W49,Malta,0.777357141
2020-W50,Malta,0.777357141
2020-W51,Malta,0.777357141
2020-W52,Malta,0.777357141
2020-W53,Malta,1.3603749969999999
2021-W01,Malta,0.194339285
2021-W02,Malta,1.166035712
2021-W03,Malta,0.777357141
2021-W04,Malta,0.971696426
2021-W05,Malta,1.166035712
2021-W06,Malta,0.971696426
2021-W07,Malta,1.9433928530000002
2021-W08,Malta,1.7490535680000001
2021-W09,Malta,1.166035712
2021-W10,Malta,2.7207499939999997
2021-W11,Malta,1.3603749969999999
2021-W12,Malta,0.194339285
2021-W13,Malta,
2020-W06,Netherlands,
2020-W07,Netherlands,
2020-W08,Netherlands,
2020-W09,Netherlands,0.011489244
2020-W10,Netherlands,0.10340319999999999
2020-W11,Netherlands,0.637653069
2020-W12,Netherlands,2.447209076
2020-W13,Netherlands,4.308466683
2020-W14,Netherlands,3.607622769
2020-W15,Netherlands,1.9646608069999998
2020-W16,Netherlands,1.1489244490000001
2020-W17,Netherlands,0.71807778
2020-W18,Netherlands,0.494037513
2020-W19,Netherlands,0.258508001
2020-W20,Netherlands,0.19531715600000002
2020-W21,Netherlands,0.143615556
2020-W22,Netherlands,0.09191395599999999
2020-W23,Netherlands,0.137870934
2020-W24,Netherlands,0.057446222000000005
2020-W25,Netherlands,0.034467733
2020-W26,Netherlands,0.028723111000000003
2020-W27,Netherlands,0.028723111000000003
2020-W28,Netherlands,0.034467733
2020-W29,Netherlands,0.017233867
2020-W30,Netherlands,0.05170159999999999
2020-W31,Netherlands,0.080424711
2020-W32,Netherlands,0.09765857800000001
2020-W33,Netherlands,0.155104801
2020-W34,Netherlands,0.16084942300000002
2020-W35,Netherlands,0.086169334
2020-W36,Netherlands,0.09765857800000001
2020-W37,Netherlands,0.17808329
2020-W38,Netherlands,0.30446497899999997
2020-W39,Netherlands,0.545739113
2020-W40,Netherlands,0.6893546690000001
2020-W41,Netherlands,1.07424436
2020-W42,Netherlands,1.585515739
2020-W43,Netherlands,1.947426941
2020-W44,Netherlands,1.947426941
2020-W45,Netherlands,1.6429619619999998
2020-W46,Netherlands,1.390198583
2020-W47,Netherlands,1.200626049
2020-W48,Netherlands,1.07424436
2020-W49,Netherlands,1.1489244490000001
2020-W50,Netherlands,1.304029249
2020-W51,Netherlands,1.6544512059999998
2020-W52,Netherlands,1.683174317
2020-W53,Netherlands,1.9244484519999998
2021-W01,Netherlands,1.7463651619999998
2021-W02,Netherlands,1.4648786719999998
2021-W03,Netherlands,1.40743245
2021-W04,Netherlands,1.45913405
2021-W05,Netherlands,0.99956427
2021-W06,Netherlands,1.102967471
2021-W07,Netherlands,1.3787093380000002
2021-W08,Netherlands,1.315518494
2021-W09,Netherlands,1.608494228
2021-W10,Netherlands,1.585515739
2021-W11,Netherlands,1.826789873
2021-W12,Netherlands,1.821045251
2021-W13,Netherlands,2.159977964
2020-W08,Norway,0.0
2020-W09,Norway,0.0
2020-W10,Norway,0.0
2020-W11,Norway,0.204934067
2020-W12,Norway,0.819736268
2020-W13,Norway,1.43453847
2020-W14,Norway,0.68932368
2020-W15,Norway,0.223564437
2020-W16,Norway,0.279455546
2020-W17,Norway,0.24219480699999998
2020-W18,Norway,0.055891109
2020-W19,Norway,0.074521479
2020-W20,Norway,0.055891109
2020-W21,Norway,0.01863037
2020-W22,Norway,0.01863037
2020-W23,Norway,0.01863037
2020-W24,Norway,0.074521479
2020-W25,Norway,0.037260739
2020-W26,Norway,0.0
2020-W27,Norway,0.01863037
2020-W28,Norway,0.01863037
2020-W29,Norway,0.01863037
2020-W30,Norway,0.01863037
2020-W31,Norway,0.0
2020-W32,Norway,0.01863037
2020-W33,Norway,0.01863037
2020-W34,Norway,0.01863037
2020-W35,Norway,0.01863037
2020-W36,Norway,0.01863037
2020-W37,Norway,0.037260739
2020-W38,Norway,0.037260739
2020-W39,Norway,0.055891109
2020-W40,Norway,0.055891109
2020-W41,Norway,0.037260739
2020-W42,Norway,0.111782218
2020-W43,Norway,0.09315184900000001
2020-W44,Norway,0.09315184900000001
2020-W45,Norway,0.316716286
2020-W46,Norway,0.335346655
2020-W47,Norway,0.447128874
2020-W48,Norway,0.260825176
2020-W49,Norway,0.353977025
2020-W50,Norway,0.372607395
2020-W51,Norway,0.260825176
2020-W52,Norway,0.279455546
2020-W53,Norway,0.223564437
2021-W01,Norway,0.409868134
2021-W02,Norway,0.260825176
2021-W03,Norway,0.24219480699999998
2021-W04,Norway,0.167673328
2021-W05,Norway,0.186303697
2021-W06,Norway,0.130412588
2021-W07,Norway,0.167673328
2021-W08,Norway,0.24219480699999998
2021-W09,Norway,0.335346655
2021-W10,Norway,0.540280722
2021-W11,Norway,0.856997008
2021-W12,Norway,0.912888117
2021-W13,Norway,0.6520629410000001
2020-W11,Slovenia,0.190852351
2020-W12,Slovenia,0.381704703
2020-W13,Slovenia,0.8588355809999999
2020-W14,Slovenia,0.6202701420000001
2020-W15,Slovenia,0.6202701420000001
2020-W16,Slovenia,0.381704703
2020-W17,Slovenia,0.190852351
2020-W18,Slovenia,0.190852351
2020-W19,Slovenia,0.0
2020-W20,Slovenia,0.0
2020-W21,Slovenia,0.047713088
2020-W22,Slovenia,0.0
2020-W23,Slovenia,0.0
2020-W24,Slovenia,0.0
2020-W25,Slovenia,0.047713088
2020-W26,Slovenia,0.14313926400000002
2020-W27,Slovenia,0.0
2020-W28,Slovenia,0.047713088
2020-W29,Slovenia,0.14313926400000002
2020-W30,Slovenia,0.095426176
2020-W31,Slovenia,0.095426176
2020-W32,Slovenia,0.14313926400000002
2020-W33,Slovenia,0.047713088
2020-W34,Slovenia,0.0
2020-W35,Slovenia,0.14313926400000002
2020-W36,Slovenia,0.095426176
2020-W37,Slovenia,0.190852351
2020-W38,Slovenia,0.524843966
2020-W39,Slovenia,0.66798323
2020-W40,Slovenia,0.286278527
2020-W41,Slovenia,1.288253372
2020-W42,Slovenia,2.0516627769999998
2020-W43,Slovenia,2.8150721830000003
2020-W44,Slovenia,5.725570541000001
2020-W45,Slovenia,6.154988332
2020-W46,Slovenia,6.298127595
2020-W47,Slovenia,6.011849067999999
2020-W48,Slovenia,6.107275243999999
2020-W49,Slovenia,6.059562156
2020-W50,Slovenia,6.679832297999999
2020-W51,Slovenia,5.53471819
2020-W52,Slovenia,5.439292013999999
2020-W53,Slovenia,5.391578926
2021-W01,Slovenia,5.439292013999999
2021-W02,Slovenia,5.105300399
2021-W03,Slovenia,4.86673496
2021-W04,Slovenia,4.103325555
2021-W05,Slovenia,3.5307684999999998
2021-W06,Slovenia,2.9104983580000003
2021-W07,Slovenia,2.242515129
2021-W08,Slovenia,2.8150721830000003
2021-W09,Slovenia,1.8130973380000002
2021-W10,Slovenia,2.576506744
2021-W11,Slovenia,2.4810805680000003
2021-W12,Slovenia,3.10135071
2021-W13,Slovenia,4.675882608999999
2020-W05,Spain,0.0063381240000000005
2020-W06,Spain,0.014788957
2020-W07,Spain,0.025352497999999998
2020-W08,Spain,0.084508327
2020-W09,Spain,0.40775267600000004
2020-W10,Spain,1.819041729
2020-W11,Spain,5.974738687
2020-W12,Spain,5.953611605
2020-W13,Spain,2.7908874839999998
2020-W14,Spain,1.267624898
2020-W15,Spain,0.629587033
2020-W16,Spain,0.37606205299999995
2020-W17,Spain,0.24296143899999997
2020-W18,Spain,0.147889571
2020-W19,Spain,0.07817020200000001
2020-W20,Spain,0.05704312
2020-W21,Spain,0.063381245
2020-W22,Spain,0.040141455
2020-W23,Spain,0.040141455
2020-W24,Spain,0.038028747
2020-W25,Spain,0.016901665
2020-W26,Spain,0.048592288
2020-W27,Spain,0.029577914
2020-W28,Spain,0.082395618
2020-W29,Spain,0.11197353300000001
2020-W30,Spain,0.16267852900000002
2020-W31,Spain,0.306342684
2020-W32,Spain,0.466908504
2020-W33,Spain,0.6971936940000001
2020-W34,Spain,0.853534098
2020-W35,Spain,0.923253467
2020-W36,Spain,1.018325335
2020-W37,Spain,1.121848035
2020-W38,Spain,1.045790541
2020-W39,Spain,0.8894501370000001
2020-W40,Spain,1.037339708
2020-W41,Spain,1.244385108
2020-W42,Spain,1.516924461
2020-W43,Spain,1.983832966
2020-W44,Spain,1.903550055
2020-W45,Spain,1.888761098
2020-W46,Spain,1.4662194659999999
2020-W47,Spain,1.102833661
2020-W48,Spain,0.800716394
2020-W49,Spain,0.7901528529999999
2020-W50,Spain,0.89790097
2020-W51,Spain,0.973958463
2020-W52,Spain,1.233821568
2020-W53,Spain,1.791576523
2021-W01,Spain,2.7951129
2021-W02,Spain,3.477517637
2021-W03,Spain,2.99159476
2021-W04,Spain,2.104257331
2021-W05,Spain,1.284526563
2021-W06,Spain,0.935929716
2021-W07,Spain,0.739447857
2021-W08,Spain,0.6971936940000001
2021-W09,Spain,0.583107453
2021-W10,Spain,0.606347243
2021-W11,Spain,0.56409308
2021-W12,Spain,0.41620350799999994
2021-W13,Spain,0.10563540800000001
2020-W05,Sweden,
2020-W06,Sweden,
2020-W07,Sweden,
2020-W08,Sweden,
2020-W09,Sweden,
2020-W10,Sweden,0.029048406000000002
2020-W11,Sweden,0.154924833
2020-W12,Sweden,0.832720977
2020-W13,Sweden,2.294824087
2020-W14,Sweden,2.6724533669999997
2020-W15,Sweden,2.759598586
2020-W16,Sweden,2.40133491
2020-W17,Sweden,2.294824087
2020-W18,Sweden,1.820366786
2020-W19,Sweden,1.510517121
2020-W20,Sweden,1.190984653
2020-W21,Sweden,1.074791028
2020-W22,Sweden,1.181301851
2020-W23,Sweden,1.190984653
2020-W24,Sweden,0.881134987
2020-W25,Sweden,0.7165273520000001
2020-W26,Sweden,0.542236915
2020-W27,Sweden,0.32921527
2020-W28,Sweden,0.135559229
2020-W29,Sweden,0.135559229
2020-W30,Sweden,0.116193625
2020-W31,Sweden,0.106510823
2020-W32,Sweden,0.154924833
2020-W33,Sweden,0.12587642699999999
2020-W34,Sweden,0.07746241599999999
2020-W35,Sweden,0.067779614
2020-W36,Sweden,0.07746241599999999
2020-W37,Sweden,0.07746241599999999
2020-W38,Sweden,0.067779614
2020-W39,Sweden,0.07746241599999999
2020-W40,Sweden,0.135559229
2020-W41,Sweden,0.213021645
2020-W42,Sweden,0.18397323899999998
2020-W43,Sweden,0.35826367600000003
2020-W44,Sweden,0.561602519
2020-W45,Sweden,1.065108226
2020-W46,Sweden,1.1328878409999998
2020-W47,Sweden,1.481468715
2020-W48,Sweden,1.646076349
2020-W49,Sweden,1.607345141
2020-W50,Sweden,1.5879795369999998
2020-W51,Sweden,1.810683984
2020-W52,Sweden,1.9946572230000001
2020-W53,Sweden,2.236727275
2021-W01,Sweden,1.8010011819999998
2021-W02,Sweden,1.4911515169999998
2021-W03,Sweden,1.210350257
2021-W04,Sweden,1.055425424
2021-W05,Sweden,1.026377018
2021-W06,Sweden,1.0166942159999999
2021-W07,Sweden,1.065108226
2021-W08,Sweden,1.268447069
2021-W09,Sweden,1.3071782779999999
2021-W10,Sweden,1.423371902
2021-W11,Sweden,1.5879795369999998
2021-W12,Sweden,1.636393547
2021-W13,Sweden,1.5879795369999998
